PERMNO,date,PRC
17778,20090409,92400.00000
17778,20090413,92490.00000
17778,20090414,90700.00000
17778,20090415,91305.00000
17778,20090416,91449.89844
17778,20090417,90300.00000
17778,20090420,89000.00000
17778,20090421,88150.00000
17778,20090422,85050.00000
17778,20090423,85590.00000
17778,20090424,88250.10156
17778,20090427,90000.00000
17778,20090428,89000.00000
17778,20090429,93400.00000
17778,20090430,94000.00000
17778,20090501,92005.00000
17778,20090504,93700.00000
17778,20090505,94500.00000
17778,20090506,94900.00000
17778,20090507,94390.00000
17778,20090508,95295.00000
17778,20090511,90100.00000
17778,20090512,90000.00000
17778,20090513,88600.00000
17778,20090514,89600.00000
17778,20090515,89120.00000
17778,20090518,92000.00000
17778,20090519,92100.00000
17778,20090520,92998.00000
17778,20090521,90000.00000
17778,20090522,89200.00000
17778,20090526,91800.00000
17778,20090527,91150.00000
17778,20090528,91250.00000
17778,20090529,91600.00000
17778,20090601,91880.00000
17778,20090602,91976.00000
17778,20090603,89500.00000
17778,20090604,90200.00000
17778,20090605,89800.00000
17778,20090608,90351.00000
17778,20090609,91450.00000
17778,20090610,90450.00000
17778,20090611,91849.00000
17778,20090612,90870.00000
17778,20090615,90700.00000
17778,20090616,89840.00000
17778,20090617,88050.00000
17778,20090618,87625.00000
17778,20090619,87250.00000
17778,20090622,86510.00000
17778,20090623,85800.00000
17778,20090624,86800.00000
17778,20090625,86705.00000
17778,20090626,86210.00000
17778,20090629,88700.00000
17778,20090630,90000.00000
17778,20090701,90490.00000
17778,20090702,89384.00000
17778,20090706,88475.00000
17778,20090707,87200.00000
17778,20090708,87000.00000
17778,20090709,85600.00000
17778,20090710,85125.00000
17778,20090713,88495.00000
17778,20090714,89400.00000
17778,20090715,90560.00000
17778,20090716,90245.00000
17778,20090717,90500.00000
17778,20090720,91150.00000
17778,20090721,91750.00000
17778,20090722,92000.00000
17778,20090723,93500.00000
17778,20090724,95300.00000
17778,20090727,95700.00000
17778,20090728,95397.00000
17778,20090729,95250.00000
17778,20090730,96795.00000
17778,20090731,97000.00000
17778,20090803,100000.00000
17778,20090804,100310.00000
17778,20090805,104800.00000
17778,20090806,106950.00000
17778,20090807,108100.00000
17778,20090810,104000.00000
17778,20090811,100900.00000
17778,20090812,101000.00000
17778,20090813,102150.00000
17778,20090814,101400.00000
17778,20090817,99000.00000
17778,20090818,100940.00000
17778,20090819,100100.20313
17778,20090820,100000.00000
17778,20090821,101400.00000
17778,20090824,100900.00000
17778,20090825,101150.00000
17778,20090826,100388.00000
17778,20090827,99700.00000
17778,20090828,100400.00000
17778,20090831,100850.00000
17778,20090901,98600.00000
17778,20090902,98200.00000
17778,20090903,97850.00000
17778,20090904,98000.00000
17778,20090908,97560.00000
17778,20090909,98400.00000
17778,20090910,99090.00000
17778,20090911,99000.00000
17778,20090914,98750.00000
17778,20090915,100000.00000
17778,20090916,103000.00000
17778,20090917,102990.00000
17778,20090918,102200.00000
17778,20090921,100660.00000
17778,20090922,102900.00000
17778,20090923,102000.00000
17778,20090924,101030.00000
17778,20090925,99112.00000
17778,20090928,100260.00000
17778,20090929,101550.00000
17778,20090930,101000.00000
17778,20091001,99850.00000
17778,20091002,99500.00000
17778,20091005,100000.00000
17778,20091006,100255.00000
17778,20091007,100400.00000
17778,20091008,100401.50000
17778,20091009,100000.00000
17778,20091012,99950.00000
17778,20091013,100590.00000
17778,20091014,102000.00000
17778,20091015,102370.00000
17778,20091016,100557.00000
17778,20091019,101000.00000
17778,20091020,100290.00000
17778,20091021,100000.00000
17778,20091022,101200.00000
17778,20091023,100600.00000
17778,20091026,100070.00000
17778,20091027,100000.00000
17778,20091028,99790.00000
17778,20091029,100180.00000
17778,20091030,99000.00000
17778,20091102,98750.00000
17778,20091103,100450.00000
17778,20091104,101530.00000
17778,20091105,101900.00000
17778,20091106,102400.00000
17778,20091109,102600.20313
17778,20091110,101700.00000
17778,20091111,101760.00000
17778,20091112,102000.00000
17778,20091113,102055.00000
17778,20091116,103000.00000
17778,20091117,103100.00000
17778,20091118,103875.00000
17778,20091119,103895.00000
17778,20091120,103250.00000
17778,20091123,103380.00000
17778,20091124,102700.00000
17778,20091125,102008.00000
17778,20091127,101001.00000
17778,20091130,100600.00000
17778,20091201,100450.00000
17778,20091202,100060.00000
17778,20091203,99000.00000
17778,20091204,99689.00000
17778,20091207,99500.10156
17778,20091208,99748.00000
17778,20091209,98500.00000
17778,20091210,98399.00000
17778,20091211,99000.00000
17778,20091214,99400.00000
17778,20091215,99500.00000
17778,20091216,99825.00000
17778,20091217,98989.00000
17778,20091218,100899.00000
17778,20091221,98800.10156
17778,20091222,98900.00000
17778,20091223,98725.00000
17778,20091224,98895.00000
17778,20091228,98530.00000
17778,20091229,98550.00000
17778,20091230,98700.00000
17778,20091231,99200.00000
17778,20100104,99600.00000
17778,20100105,99710.00000
17778,20100106,99850.00000
17778,20100107,100000.00000
17778,20100108,100300.00000
17778,20100111,99999.00000
17778,20100112,99350.00000
17778,20100113,99150.00000
17778,20100114,99000.00000
17778,20100115,97500.00000
17778,20100119,100030.00000
17778,20100120,104200.00000
17778,20100121,108850.00000
17778,20100122,105000.00000
17778,20100125,103200.00000
17778,20100126,101751.00000
17778,20100127,107000.00000
17778,20100128,111000.00000
17778,20100129,114600.00000
17778,20100201,113138.00000
17778,20100202,112800.00000
17778,20100203,111700.00000
17778,20100204,108900.00000
17778,20100205,110000.10156
17778,20100208,111111.00000
17778,20100209,111700.00000
17778,20100210,111550.00000
17778,20100211,114950.00000
17778,20100212,114000.00000
17778,20100216,113964.00000
17778,20100217,114500.00000
17778,20100218,115000.00000
17778,20100219,117750.00000
17778,20100222,119260.00000
17778,20100223,118400.00000
17778,20100224,119500.00000
17778,20100225,118800.00000
17778,20100226,119800.00000
17778,20100301,122801.00000
17778,20100302,121000.00000
17778,20100303,124450.00000
17778,20100304,124080.00000
17778,20100305,125000.00000
17778,20100308,123800.00000
17778,20100309,123590.00000
17778,20100310,123250.00000
17778,20100311,123453.00000
17778,20100312,123200.00000
17778,20100315,123000.00000
17778,20100316,123575.00000
17778,20100317,123757.10156
17778,20100318,123356.00000
17778,20100319,122625.00000
17778,20100322,123500.00000
17778,20100323,123430.00000
17778,20100324,122090.00000
17778,20100325,122650.00000
17778,20100326,121988.00000
17778,20100329,122600.00000
17778,20100330,122459.00000
17778,20100331,121800.00000
17778,20100401,122420.00000
17778,20100405,121700.00000
17778,20100406,121205.00000
17778,20100407,119800.00000
17778,20100408,119400.00000
17778,20100409,121050.00000
17778,20100412,120465.00000
17778,20100413,120855.00000
17778,20100414,121100.00000
17778,20100415,119750.00000
17778,20100416,118400.00000
17778,20100419,119135.00000
17778,20100420,119600.00000
17778,20100421,118280.00000
17778,20100422,118400.00000
17778,20100423,119000.00000
17778,20100426,118760.00000
17778,20100427,114950.00000
17778,20100428,115625.00000
17778,20100429,116801.00000
17778,20100430,115325.00000
17778,20100503,117430.00000
17778,20100504,114800.00000
17778,20100505,114950.00000
17778,20100506,113500.00000
17778,20100507,111500.00000
17778,20100510,117290.00000
17778,20100511,116100.00000
17778,20100512,117000.00000
17778,20100513,115900.00000
17778,20100514,114150.00000
17778,20100517,114225.00000
17778,20100518,113300.00000
17778,20100519,113700.00000
17778,20100520,108650.00000
17778,20100521,109000.00000
17778,20100524,106102.00000
17778,20100525,105625.00000
17778,20100526,105075.00000
17778,20100527,109625.00000
17778,20100528,105910.00000
17778,20100601,105131.00000
17778,20100602,108500.00000
17778,20100603,108480.00000
17778,20100604,104950.00000
17778,20100607,105120.00000
17778,20100608,109200.00000
17778,20100609,107766.00000
17778,20100610,111050.00000
17778,20100611,111300.00000
17778,20100614,112200.00000
17778,20100615,115550.00000
17778,20100616,116455.00000
17778,20100617,118970.00000
17778,20100618,120000.00000
17778,20100621,119375.00000
17778,20100622,118775.00000
17778,20100623,118305.00000
17778,20100624,118200.00000
17778,20100625,122300.00000
17778,20100628,121200.00000
17778,20100629,120199.00000
17778,20100630,120000.00000
17778,20100701,118095.00000
17778,20100702,115500.00000
17778,20100706,116505.00000
17778,20100707,119889.00000
17778,20100708,118900.00000
17778,20100709,119700.00000
17778,20100712,119205.00000
17778,20100713,119844.00000
17778,20100714,119020.00000
17778,20100715,119670.00000
17778,20100716,115815.00000
17778,20100719,116141.00000
17778,20100720,117350.00000
17778,20100721,114875.00000
17778,20100722,117600.00000
17778,20100723,118014.00000
17778,20100726,118000.00000
17778,20100727,117700.00000
17778,20100728,116615.00000
17778,20100729,116866.00000
17778,20100730,117000.00000
17778,20100802,119900.00000
17778,20100803,119704.00000
17778,20100804,121200.00000
17778,20100805,121385.00000
17778,20100806,120600.00000
17778,20100809,121039.00000
17778,20100810,119740.00000
17778,20100811,116480.00000
17778,20100812,115531.00000
17778,20100813,115180.00000
17778,20100816,115260.00000
17778,20100817,116390.00000
17778,20100818,118455.00000
17778,20100819,116305.00000
17778,20100820,116700.00000
17778,20100823,115890.00000
17778,20100824,114995.00000
17778,20100825,115106.00000
17778,20100826,114433.00000
17778,20100827,118100.00000
17778,20100830,116858.00000
17778,20100831,118675.00000
17778,20100901,121300.00000
17778,20100902,121000.00000
17778,20100903,122300.00000
17778,20100907,121150.00000
17778,20100908,122411.00000
17778,20100909,123500.00000
17778,20100910,123977.00000
17778,20100913,125000.00000
17778,20100914,124510.00000
17778,20100915,125300.00000
17778,20100916,125210.00000
17778,20100917,125000.00000
17778,20100920,125160.00000
17778,20100921,124865.00000
17778,20100922,123820.00000
17778,20100923,121785.00000
17778,20100924,124850.00000
17778,20100927,124220.00000
17778,20100928,124495.00000
17778,20100929,123617.00000
17778,20100930,124500.00000
17778,20101001,123914.00000
17778,20101004,123200.00000
17778,20101005,125035.00000
17778,20101006,125136.00000
17778,20101007,124650.00000
17778,20101008,124625.00000
17778,20101011,124320.00000
17778,20101012,124967.00000
17778,20101013,125410.00000
17778,20101014,125612.00000
17778,20101015,124800.00000
17778,20101018,125150.00000
17778,20101019,123500.00000
17778,20101020,124235.00000
17778,20101021,124461.00000
17778,20101022,124980.00000
17778,20101025,125030.00000
17778,20101026,123455.00000
17778,20101027,120655.00000
17778,20101028,120025.00000
17778,20101029,119300.00000
17778,20101101,119700.00000
17778,20101102,120694.00000
17778,20101103,121805.00000
17778,20101104,124480.00000
17778,20101105,125560.00000
17778,20101108,123365.00000
17778,20101109,121265.00000
17778,20101110,122600.00000
17778,20101111,121525.00000
17778,20101112,120351.00000
17778,20101115,120145.00000
17778,20101116,120039.00000
17778,20101117,119310.00000
17778,20101118,121215.00000
17778,20101119,121300.00000
17778,20101122,119980.00000
17778,20101123,118575.00000
17778,20101124,120500.00000
17778,20101126,119450.00000
17778,20101129,119750.00000
17778,20101130,120200.00000
17778,20101201,121100.00000
17778,20101202,122000.00000
17778,20101203,121400.00000
17778,20101206,120700.00000
17778,20101207,119715.00000
17778,20101208,120775.00000
17778,20101209,120750.00000
17778,20101210,120800.00000
17778,20101213,120300.00000
17778,20101214,120200.00000
17778,20101215,119200.00000
17778,20101216,119680.00000
17778,20101217,119150.00000
17778,20101220,119500.00000
17778,20101221,120750.00000
17778,20101222,120171.00000
17778,20101223,119750.00000
17778,20101227,120160.00000
17778,20101228,119925.00781
17778,20101229,119700.00000
17778,20101230,119100.00000
17778,20101231,120450.00000
17778,20110103,120498.00000
17778,20110104,120200.00000
17778,20110105,121300.00000
17778,20110106,120600.00000
17778,20110107,119681.00000
17778,20110110,119557.99219
17778,20110111,119005.00000
17778,20110112,120910.00000
17778,20110113,121200.00000
17778,20110114,122475.00000
17778,20110118,122810.00000
17778,20110119,121250.00000
17778,20110120,121050.00000
17778,20110121,120526.00000
17778,20110124,124400.00000
17778,20110125,124680.00000
17778,20110126,124550.00000
17778,20110127,124300.00000
17778,20110128,122624.00000
17778,20110131,122425.00000
17778,20110201,125200.00000
17778,20110202,123710.00000
17778,20110203,124600.00000
17778,20110204,124890.00000
17778,20110207,126200.00000
17778,20110208,126437.00000
17778,20110209,125830.00000
17778,20110210,126650.00000
17778,20110211,127400.00000
17778,20110214,127850.00000
17778,20110215,127510.00000
17778,20110216,127275.00000
17778,20110217,127440.00000
17778,20110218,127640.00000
17778,20110222,125055.00000
17778,20110223,124208.00000
17778,20110224,125028.00000
17778,20110225,127550.00000
17778,20110228,131300.00000
17778,20110301,128050.00000
17778,20110302,127400.00000
17778,20110303,130015.00000
17778,20110304,128200.00000
17778,20110307,127630.00000
17778,20110308,129538.00781
17778,20110309,129074.00000
17778,20110310,127690.00000
17778,20110311,128000.00000
17778,20110314,126400.00000
17778,20110315,123600.00000
17778,20110316,121600.00000
17778,20110317,124025.00000
17778,20110318,124700.00000
17778,20110321,127776.00000
17778,20110322,127415.00000
17778,20110323,127157.00000
17778,20110324,127750.00000
17778,20110325,127869.00000
17778,20110328,126630.00000
17778,20110329,127010.00000
17778,20110330,128103.00000
17778,20110331,125300.00000
17778,20110401,125360.00000
17778,20110404,124653.00000
17778,20110405,123100.00000
17778,20110406,122942.00000
17778,20110407,122887.00000
17778,20110408,122775.00000
17778,20110411,123497.00000
17778,20110412,122545.00781
17778,20110413,121227.00000
17778,20110414,121247.00000
17778,20110415,121266.00000
17778,20110418,120525.00000
17778,20110419,120759.00000
17778,20110420,122472.00000
17778,20110421,123691.00000
17778,20110425,123445.00000
17778,20110426,124450.00000
17778,20110427,124449.00000
17778,20110428,124805.00000
17778,20110429,124750.00000
17778,20110502,122832.00000
17778,20110503,123440.00000
17778,20110504,122310.00000
17778,20110505,119355.00000
17778,20110506,120280.00000
17778,20110509,121190.00000
17778,20110510,121924.00000
17778,20110511,120175.00000
17778,20110512,121020.00000
17778,20110513,119493.00000
17778,20110516,119100.00000
17778,20110517,118334.00000
17778,20110518,119345.00000
17778,20110519,118861.00000
17778,20110520,118045.00000
17778,20110523,116975.00000
17778,20110524,116375.00000
17778,20110525,117200.00000
17778,20110526,117598.00000
17778,20110527,117095.00000
17778,20110531,118775.00000
17778,20110601,115705.00000
17778,20110602,115790.00000
17778,20110603,114380.00000
17778,20110606,113052.00000
17778,20110607,112120.00000
17778,20110608,111515.00000
17778,20110609,112548.00000
17778,20110610,111045.00000
17778,20110613,111495.00000
17778,20110614,112702.00000
17778,20110615,110700.00000
17778,20110616,113000.00000
17778,20110617,113250.00000
17778,20110620,114250.00000
17778,20110621,114790.00000
17778,20110622,114122.00000
17778,20110623,113415.00000
